Employee_ID,Hospital,Department,Job_Level,Job_Role,Location,Gender,Age,Education,Employment_Type,Work_Mode,Shift,Years_at_Hospital,Years_in_Current_Role,Total_Work_Experience,Monthly_Salary_INR,Annual_Salary_INR,Annual_Bonus_INR,Job_Satisfaction,Work_Life_Balance,Performance_Rating,Overtime_Hours_Month,Overtime,Night_Shifts_Month,Training_Hours_Year,Patients_Handled_Month,Projects_Count,Promotions_Last_5_Years,Manager_Rating,Distance_From_Home_KM,Salary_Growth_Potential,Attrition_Probability,Attrition
HOSP10872,Fortis Hospital,IT,L4,Senior Nurse,Bengaluru,Male,25,Diploma,Full-Time,On-Site,Day,14,2,15,100579,1206948,109699,1,3,5,17,No,3,33,377,3,2,1,33.3,Medium,0.7048,Yes
HOSP10873,Apollo Hospital,Pharmacy,L5,Data Analyst,Mysuru,Female,45,MD/MS,Full-Time,On-Site,Day,17,8,21,155392,1864704,96226,4,4,5,27,Yes,12,42,132,0,2,5,11.3,Medium,0.6879,No
HOSP10874,Fortis Hospital,Administration,L2,Receptionist,Mysuru,Male,40,Bachelor's,Full-Time,On-Site,Rotational,4,4,26,122817,1473804,7393,4,5,1,67,Yes,8,9,49,4,0,1,22.9,Low,0.9657,Yes
HOSP10875,Apollo Hospital,Outpatient,L2,Consultant Doctor,Udupi,Male,38,PhD,Full-Time,On-Site,Rotational,6,2,23,22642,271704,201011,1,5,3,64,Yes,8,93,31,8,1,5,36.9,Medium,0.969,Yes
HOSP10876,Fortis Hospital,Pharmacy,L4,Lab Technician,Hubballi,Female,38,PhD,Part-Time,On-Site,Rotational,10,2,30,27321,327852,200154,4,1,5,79,Yes,6,29,196,2,1,5,17.4,High,0.9632,Yes
HOSP10877,Fortis Hospital,Radiology,L2,Physiotherapist,Bengaluru,Female,22,MD/MS,Full-Time,On-Site,Rotational,10,2,16,97968,1175616,102281,1,1,5,44,Yes,4,114,357,4,1,3,6.5,Medium,0.782,Yes
HOSP10878,District General Hospital,Surgery,L1,Billing Executive,Udupi,Female,30,Master's,Full-Time,On-Site,Day,14,5,19,120770,1449240,159965,5,1,4,57,Yes,2,24,65,2,2,1,19.7,Medium,0.8844,Yes
HOSP10879,Manipal Hospital,Pediatrics,L4,Pharmacist,Bengaluru,Male,32,MD/MS,Full-Time,On-Site,Rotational,9,0,14,175116,2101392,9388,2,2,1,46,Yes,2,56,190,2,1,2,27.2,Low,0.9329,Yes
HOSP10880,Fortis Hospital,Emergency,L1,Receptionist,Udupi,Male,33,Master's,Full-Time,On-Site,Rotational,14,10,0,171043,2052516,249171,3,4,3,65,Yes,8,109,149,0,3,1,0.8,High,0.8714,Yes
HOSP10881,District General Hospital,Outpatient,L3,Billing Executive,Mysuru,Male,31,Bachelor's,Part-Time,Hybrid,Night,12,3,1,127762,1533144,238364,4,2,2,51,Yes,8,62,264,1,3,1,16.0,High,0.8904,Yes
HOSP10882,CityCare Hospital,Emergency,L3,Consultant Doctor,Kochi,Female,39,Master's,Full-Time,On-Site,Rotational,13,7,7,132183,1586196,62969,4,4,3,35,Yes,11,106,372,1,1,4,27.5,Low,0.8707,Yes
HOSP10883,Manipal Hospital,General Medicine,L2,IT Support Engineer,Chennai,Female,55,Bachelor's,Full-Time,On-Site,Rotational,16,2,21,135159,1621908,36660,5,5,3,0,No,12,104,222,8,3,2,42.9,Medium,0.6946,Yes
HOSP10884,Fortis Hospital,Physiotherapy,L2,Hospital Administrator,Udupi,Female,59,Bachelor's,Full-Time,On-Site,Night,12,4,24,43727,524724,89244,4,2,4,38,Yes,10,70,245,6,0,2,18.7,Low,0.8833,No
HOSP10885,Mangalore Medical Centre,Outpatient,L4,Radiology Technician,Bengaluru,Male,46,MBBS,Full-Time,On-Site,Rotational,9,1,1,171631,2059572,155798,1,2,3,74,Yes,15,46,99,7,1,4,7.8,Medium,0.9817,Yes
HOSP10886,AIIMS Mangaluru,Laboratory,L1,Physiotherapist,Bengaluru,Male,34,Bachelor's,Full-Time,On-Site,Day,0,1,18,91820,1101840,79544,1,2,4,0,No,3,83,329,1,1,4,24.3,Low,0.5026,Yes
HOSP10887,CityCare Hospital,Outpatient,L2,Senior Nurse,Chennai,Female,44,Master's,Contract,On-Site,Day,0,10,8,127062,1524744,232625,2,3,4,74,Yes,10,80,54,8,1,1,13.2,Low,0.9764,Yes
HOSP10888,CityCare Hospital,ICU,L3,Data Analyst,Hubballi,Male,21,MBBS,Full-Time,On-Site,Night,14,6,8,45476,545712,194068,2,4,5,73,Yes,0,2,71,2,0,3,10.1,Low,0.9205,Yes
HOSP10889,District General Hospital,Surgery,L3,Radiology Technician,Mysuru,Female,42,MBBS,Contract,Hybrid,Rotational,15,9,12,160063,1920756,131183,2,4,2,13,No,12,110,180,9,0,4,26.8,High,0.7946,No
HOSP10890,CityCare Hospital,ICU,L1,Billing Executive,Bengaluru,Male,43,Bachelor's,Full-Time,On-Site,Rotational,11,2,5,138355,1660260,115370,1,2,4,77,Yes,9,45,103,1,1,2,41.3,High,0.9922,Yes
HOSP10891,Manipal Hospital,Outpatient,L4,Receptionist,Mangaluru,Male,39,MD/MS,Full-Time,On-Site,Rotational,5,4,29,88047,1056564,17545,2,3,1,70,Yes,4,103,347,0,2,2,37.7,Low,0.9734,Yes
HOSP10892,Fortis Hospital,Pediatrics,L2,Senior Nurse,Kochi,Female,38,MD/MS,Full-Time,Hybrid,Night,5,2,14,159868,1918416,171240,2,2,1,22,Yes,13,35,45,8,2,1,8.6,Medium,0.8222,Yes
HOSP10893,Fortis Hospital,Pharmacy,L4,Senior Nurse,Udupi,Male,32,PhD,Contract,On-Site,Day,11,5,18,21881,262572,133451,1,4,2,42,Yes,15,25,244,7,3,3,34.6,Low,0.9677,Yes
HOSP10894,Mangalore Medical Centre,Emergency,L4,Physiotherapist,Hubballi,Male,48,MBBS,Full-Time,On-Site,Rotational,14,9,20,33668,404016,226845,5,5,4,21,Yes,15,9,336,10,0,5,10.7,Low,0.7557,Yes
HOSP10895,AIIMS Mangaluru,Pediatrics,L3,Senior Nurse,Chennai,Female,48,Bachelor's,Full-Time,On-Site,Rotational,3,2,14,46106,553272,242556,4,3,2,59,Yes,7,33,173,3,3,4,13.4,High,0.878,Yes
HOSP10896,District General Hospital,Outpatient,L2,Billing Executive,Kochi,Female,53,MD/MS,Full-Time,On-Site,Day,3,7,17,33729,404748,87346,3,3,5,26,Yes,9,77,312,6,3,4,41.4,Low,0.8189,Yes
HOSP10897,AIIMS Mangaluru,Pharmacy,L5,Hospital Administrator,Mysuru,Male,39,Bachelor's,Full-Time,On-Site,Night,1,1,6,147354,1768248,172192,1,2,1,55,Yes,14,7,114,2,1,1,41.0,Medium,0.9881,Yes
HOSP10898,CityCare Hospital,Emergency,L1,Medical Officer,Hubballi,Female,48,Bachelor's,Full-Time,Hybrid,Rotational,11,2,25,88320,1059840,17809,1,5,3,1,No,14,54,244,2,2,3,8.0,Medium,0.5387,Yes
HOSP10899,Mangalore Medical Centre,Pharmacy,L3,Data Analyst,Udupi,Male,57,MBBS,Contract,On-Site,Rotational,6,7,10,72913,874956,183885,3,4,1,38,Yes,3,90,286,3,3,2,3.4,Low,0.6724,No
HOSP10900,AIIMS Mangaluru,Laboratory,L1,Staff Nurse,Udupi,Female,46,PhD,Contract,On-Site,Night,19,7,7,77402,928824,205077,3,1,4,50,Yes,9,9,60,1,1,2,13.5,Medium,0.925,Yes
HOSP10901,Manipal Hospital,Surgery,L2,Billing Executive,Chennai,Male,55,MBBS,Full-Time,Hybrid,Night,8,0,5,139649,1675788,27967,2,4,2,18,No,9,56,152,9,0,5,26.4,High,0.7848,Yes
HOSP10902,Fortis Hospital,IT,L2,Medical Officer,Mangaluru,Male,54,Diploma,Contract,On-Site,Rotational,8,7,7,121930,1463160,140820,3,4,1,61,Yes,3,113,85,3,3,2,39.5,High,0.9447,Yes
HOSP10903,CityCare Hospital,Nursing,L5,Billing Executive,Chennai,Female,55,MD/MS,Full-Time,On-Site,Rotational,7,9,1,167022,2004264,23424,4,5,3,70,Yes,12,78,229,9,2,4,5.8,Low,0.933,Yes
HOSP10904,Mangalore Medical Centre,Administration,L5,Staff Nurse,Mysuru,Male,60,MD/MS,Full-Time,On-Site,Night,13,1,18,77739,932868,217584,4,3,3,75,Yes,11,100,172,2,0,5,19.0,High,0.9619,Yes
HOSP10905,AIIMS Mangaluru,Pediatrics,L1,Ward Assistant,Hubballi,Male,36,MD/MS,Full-Time,Hybrid,Day,0,6,15,22507,270084,154986,4,4,2,66,Yes,13,85,191,7,1,3,12.6,High,0.9416,Yes
HOSP10906,District General Hospital,Physiotherapy,L1,IT Support Engineer,Hubballi,Female,58,Master's,Full-Time,On-Site,Rotational,20,5,6,120552,1446624,226675,4,3,2,62,Yes,8,44,344,10,0,5,1.2,Low,0.894,No
HOSP10907,Manipal Hospital,Pediatrics,L3,Ward Assistant,Bengaluru,Female,33,Bachelor's,Contract,On-Site,Day,11,1,9,97059,1164708,108411,4,5,1,4,No,14,49,78,1,3,3,35.6,Medium,0.7514,Yes
HOSP10908,Manipal Hospital,Nursing,L2,Senior Nurse,Mangaluru,Male,43,MBBS,Full-Time,On-Site,Day,1,4,11,173739,2084868,209550,2,5,4,71,Yes,8,63,203,10,0,2,36.7,Low,0.9825,Yes
HOSP10909,AIIMS Mangaluru,IT,L1,Pharmacist,Mangaluru,Female,42,MD/MS,Full-Time,On-Site,Night,12,6,16,153064,1836768,150563,1,2,5,77,Yes,6,94,199,8,0,1,10.3,Medium,0.9643,Yes
HOSP10910,Fortis Hospital,Cardiology,L3,Pharmacist,Hubballi,Female,36,Diploma,Full-Time,Hybrid,Day,3,7,6,148514,1782168,180526,3,1,3,60,Yes,9,1,341,2,0,5,7.2,Medium,0.92,Yes
HOSP10911,AIIMS Mangaluru,Radiology,L3,Staff Nurse,Hubballi,Male,48,MD/MS,Full-Time,On-Site,Rotational,19,2,21,105680,1268160,70069,1,5,2,70,Yes,7,44,343,3,2,5,6.9,Low,0.9411,Yes
HOSP10912,CityCare Hospital,Laboratory,L5,Radiology Technician,Kochi,Male,55,PhD,Full-Time,On-Site,Day,17,0,7,43530,522360,182997,3,5,5,6,No,11,94,31,9,3,4,21.1,Low,0.5196,No
HOSP10913,AIIMS Mangaluru,Outpatient,L2,Physiotherapist,Kochi,Female,28,Bachelor's,Contract,Hybrid,Rotational,18,6,6,33305,399660,89119,2,3,5,49,Yes,11,61,87,9,1,4,11.5,Medium,0.9027,Yes
HOSP10914,Manipal Hospital,Laboratory,L2,Senior Nurse,Kochi,Female,42,Bachelor's,Part-Time,On-Site,Day,15,4,3,127097,1525164,37049,2,5,5,45,Yes,3,13,348,2,2,3,23.3,Medium,0.8264,No
HOSP10915,Mangalore Medical Centre,Nursing,L3,Physiotherapist,Mangaluru,Female,41,MBBS,Part-Time,On-Site,Day,13,4,2,70044,840528,27821,5,4,4,71,Yes,7,73,221,2,3,1,17.6,Medium,0.9283,Yes
HOSP10916,AIIMS Mangaluru,Outpatient,L4,Medical Officer,Bengaluru,Male,46,Master's,Full-Time,On-Site,Day,7,6,18,148436,1781232,95797,5,2,2,75,Yes,13,93,25,7,1,4,9.9,Medium,0.9668,Yes
HOSP10917,Fortis Hospital,Physiotherapy,L3,Pharmacist,Udupi,Male,60,MBBS,Full-Time,On-Site,Rotational,11,0,14,107363,1288356,234144,2,2,3,73,Yes,5,99,34,7,1,4,33.9,Low,0.9808,Yes
HOSP10918,Mangalore Medical Centre,ICU,L3,Lab Technician,Kochi,Male,41,MD/MS,Full-Time,On-Site,Rotational,8,7,3,76817,921804,161017,2,4,2,13,No,15,110,61,5,1,2,7.2,Medium,0.7225,Yes
HOSP10919,District General Hospital,Pharmacy,L2,Data Analyst,Bengaluru,Male,45,PhD,Full-Time,Hybrid,Day,5,9,30,121038,1452456,148456,3,5,1,72,Yes,12,103,50,3,3,2,36.1,Low,0.9821,Yes
HOSP10920,Apollo Hospital,Radiology,L4,Medical Officer,Chennai,Male,21,Diploma,Full-Time,On-Site,Rotational,17,4,24,64666,775992,159482,2,1,3,68,Yes,15,14,200,0,1,4,25.5,High,0.987,Yes
HOSP10921,AIIMS Mangaluru,Surgery,L2,IT Support Engineer,Mysuru,Male,26,MBBS,Part-Time,On-Site,Rotational,1,7,8,175245,2102940,77734,1,5,2,64,Yes,2,13,281,3,1,3,37.5,Medium,0.9578,Yes
HOSP10922,Fortis Hospital,Surgery,L1,Data Analyst,Kochi,Male,43,Master's,Full-Time,On-Site,Rotational,7,9,12,36909,442908,194838,3,2,3,64,Yes,6,30,308,7,2,1,0.7,Low,0.9125,Yes
HOSP10923,Mangalore Medical Centre,Nursing,L3,Hospital Administrator,Chennai,Female,43,MBBS,Full-Time,On-Site,Night,13,9,17,162057,1944684,225962,2,1,1,56,Yes,2,28,40,5,1,4,33.8,Low,0.9566,Yes
HOSP10924,Fortis Hospital,Laboratory,L2,Medical Officer,Udupi,Female,43,Bachelor's,Full-Time,On-Site,Rotational,5,4,20,40525,486300,247478,3,3,3,61,Yes,10,26,399,1,0,3,2.8,Low,0.9108,Yes
HOSP10925,District General Hospital,Surgery,L1,Staff Nurse,Mysuru,Male,52,MD/MS,Full-Time,On-Site,Day,9,6,15,130293,1563516,138241,3,3,5,19,No,15,84,201,2,2,3,42.8,Low,0.8561,Yes
HOSP10926,Manipal Hospital,Physiotherapy,L4,Hospital Administrator,Mysuru,Male,50,MD/MS,Full-Time,Hybrid,Night,7,9,0,119046,1428552,171201,4,5,4,74,Yes,6,8,203,6,2,4,31.8,Medium,0.9562,Yes
HOSP10927,Fortis Hospital,Cardiology,L2,Resident Doctor,Udupi,Male,33,MD/MS,Contract,On-Site,Rotational,16,2,3,55403,664836,97445,5,5,1,25,Yes,4,19,263,10,3,3,14.7,High,0.6034,Yes
HOSP10928,Mangalore Medical Centre,Pediatrics,L3,Medical Officer,Kochi,Female,38,MD/MS,Full-Time,On-Site,Night,11,1,17,152902,1834824,3830,3,1,3,43,Yes,3,98,369,10,1,5,14.7,Medium,0.7684,Yes
HOSP10929,Fortis Hospital,General Medicine,L2,Hospital Administrator,Mangaluru,Male,43,MD/MS,Part-Time,On-Site,Day,16,5,7,149605,1795260,187378,3,1,1,66,Yes,2,57,168,3,0,3,38.8,Medium,0.9604,Yes
HOSP10930,Fortis Hospital,Physiotherapy,L4,Senior Nurse,Udupi,Female,35,MD/MS,Full-Time,Hybrid,Day,12,4,19,170018,2040216,86940,4,5,5,69,Yes,7,78,275,3,0,4,40.7,Medium,0.9623,Yes
HOSP10931,Fortis Hospital,Outpatient,L1,Data Analyst,Udupi,Female,53,Diploma,Full-Time,On-Site,Rotational,18,8,15,41504,498048,196339,2,2,4,61,Yes,3,87,119,4,1,3,40.2,Medium,0.9582,Yes
HOSP10932,CityCare Hospital,Administration,L2,Consultant Doctor,Udupi,Female,41,Master's,Full-Time,On-Site,Rotational,11,9,20,128551,1542612,158829,3,3,1,44,Yes,7,48,74,7,1,4,36.5,Low,0.9218,No
HOSP10933,CityCare Hospital,Nursing,L5,Consultant Doctor,Mysuru,Female,59,MD/MS,Contract,On-Site,Night,15,3,10,73715,884580,63867,4,1,5,10,No,9,56,205,6,3,2,36.9,Low,0.8222,Yes
HOSP10934,Manipal Hospital,ICU,L4,Senior Nurse,Bengaluru,Female,43,Master's,Part-Time,Hybrid,Rotational,4,10,19,177327,2127924,166722,1,2,5,71,Yes,2,15,339,8,0,4,26.0,High,0.9606,Yes
HOSP10935,AIIMS Mangaluru,Pharmacy,L2,Billing Executive,Chennai,Male,47,PhD,Full-Time,On-Site,Day,15,2,20,54855,658260,164838,4,5,5,73,Yes,9,99,105,4,2,3,1.8,High,0.8868,Yes
HOSP10936,Fortis Hospital,Administration,L2,Resident Doctor,Mangaluru,Male,38,MD/MS,Full-Time,On-Site,Night,5,8,20,59721,716652,212550,5,4,3,33,Yes,12,74,193,0,3,4,4.4,Low,0.7148,Yes
HOSP10937,District General Hospital,Pharmacy,L4,IT Support Engineer,Kochi,Female,44,MBBS,Full-Time,On-Site,Rotational,10,7,20,129597,1555164,32419,5,1,2,45,Yes,8,120,41,3,3,1,29.4,Low,0.9223,Yes
HOSP10938,AIIMS Mangaluru,Emergency,L3,Resident Doctor,Kochi,Male,60,MD/MS,Full-Time,On-Site,Night,16,5,26,118659,1423908,16668,2,4,1,80,Yes,5,7,263,5,2,4,18.4,High,0.9632,Yes
HOSP10939,District General Hospital,Administration,L4,Staff Nurse,Chennai,Female,27,Bachelor's,Contract,On-Site,Day,13,0,18,52723,632676,147318,2,2,2,31,Yes,14,66,79,5,3,4,25.7,Medium,0.9172,Yes
HOSP10940,AIIMS Mangaluru,General Medicine,L4,Pharmacist,Bengaluru,Female,40,Diploma,Full-Time,On-Site,Night,5,9,22,23539,282468,24996,5,3,5,74,Yes,15,18,123,8,1,1,10.8,High,0.9723,No
HOSP10941,Manipal Hospital,Laboratory,L1,Physiotherapist,Udupi,Male,47,MBBS,Full-Time,On-Site,Rotational,10,10,18,134360,1612320,51312,5,2,2,4,No,4,109,158,9,2,1,29.4,Low,0.5668,Yes
HOSP10942,Fortis Hospital,Cardiology,L1,Data Analyst,Mangaluru,Male,26,MBBS,Full-Time,Hybrid,Day,11,0,17,119140,1429680,134137,3,3,5,62,Yes,4,104,322,4,2,1,11.3,High,0.841,No
HOSP10943,Fortis Hospital,Pediatrics,L3,Resident Doctor,Kochi,Male,47,Bachelor's,Full-Time,Hybrid,Rotational,12,5,18,170383,2044596,10467,5,2,5,28,Yes,12,66,178,4,0,5,21.0,High,0.8077,Yes
HOSP10944,Apollo Hospital,Pediatrics,L1,Lab Technician,Chennai,Male,29,MD/MS,Full-Time,On-Site,Rotational,3,2,10,87180,1046160,181718,2,1,4,47,Yes,2,35,251,5,2,4,21.8,Low,0.8774,No
HOSP10945,District General Hospital,Cardiology,L2,Staff Nurse,Hubballi,Male,51,Diploma,Full-Time,On-Site,Day,6,2,2,134985,1619820,241452,5,1,4,15,No,1,88,96,10,3,1,8.4,Medium,0.368,No
HOSP10946,AIIMS Mangaluru,Radiology,L5,Ward Assistant,Chennai,Female,41,MBBS,Full-Time,On-Site,Rotational,1,5,7,103981,1247772,152079,2,4,2,24,Yes,5,59,37,5,0,1,39.5,Low,0.8872,No
HOSP10947,AIIMS Mangaluru,Emergency,L3,Radiology Technician,Kochi,Male,46,Diploma,Full-Time,On-Site,Night,5,2,19,53934,647208,199151,1,2,1,71,Yes,10,35,41,2,3,2,23.9,Medium,0.982,Yes
HOSP10948,CityCare Hospital,Pharmacy,L4,Ward Assistant,Udupi,Male,60,MBBS,Full-Time,On-Site,Night,5,10,18,158583,1902996,28702,5,2,2,28,Yes,0,10,203,5,1,5,39.1,Medium,0.7873,Yes
HOSP10949,Apollo Hospital,General Medicine,L3,IT Support Engineer,Hubballi,Male,33,MD/MS,Part-Time,On-Site,Rotational,17,9,9,149255,1791060,94369,2,4,1,51,Yes,14,50,164,7,1,4,12.2,Medium,0.9389,Yes
HOSP10950,Mangalore Medical Centre,Surgery,L3,Staff Nurse,Bengaluru,Female,43,PhD,Full-Time,On-Site,Rotational,19,5,15,27475,329700,75569,4,5,2,45,Yes,14,79,57,5,0,3,8.2,Medium,0.8547,Yes
HOSP10951,Mangalore Medical Centre,Administration,L1,Data Analyst,Mangaluru,Male,40,MBBS,Full-Time,On-Site,Day,7,4,4,77577,930924,53952,3,2,3,24,Yes,13,54,300,10,0,5,1.3,Low,0.7605,Yes
HOSP10952,CityCare Hospital,Emergency,L2,Hospital Administrator,Bengaluru,Female,57,PhD,Full-Time,On-Site,Night,7,3,19,44008,528096,189137,2,2,3,22,Yes,6,53,307,4,3,5,4.7,Medium,0.6329,No
HOSP10953,CityCare Hospital,Physiotherapy,L2,Medical Officer,Bengaluru,Male,48,MBBS,Full-Time,On-Site,Night,7,7,8,60756,729072,34169,5,2,1,33,Yes,14,16,162,2,1,2,7.1,Medium,0.8692,Yes
HOSP10954,CityCare Hospital,Nursing,L2,Physiotherapist,Chennai,Male,37,Master's,Full-Time,On-Site,Night,7,1,7,98730,1184760,16829,5,5,4,66,Yes,4,61,32,0,0,4,4.0,High,0.8249,Yes
HOSP10955,District General Hospital,Administration,L4,Radiology Technician,Mangaluru,Female,48,MD/MS,Full-Time,On-Site,Night,0,10,10,176984,2123808,191207,1,1,1,33,Yes,3,41,205,4,1,4,40.4,Low,0.9152,Yes
HOSP10956,District General Hospital,General Medicine,L2,Ward Assistant,Mangaluru,Male,22,Bachelor's,Full-Time,Hybrid,Day,1,6,15,100702,1208424,4522,4,4,2,31,Yes,8,23,286,5,1,1,41.1,Medium,0.8978,Yes
HOSP10957,Manipal Hospital,ICU,L2,Billing Executive,Kochi,Male,45,PhD,Contract,On-Site,Rotational,11,3,6,64840,778080,85687,2,5,5,28,Yes,9,16,288,5,1,1,42.2,Medium,0.9307,Yes
HOSP10958,Manipal Hospital,ICU,L2,Radiology Technician,Kochi,Female,26,Bachelor's,Full-Time,On-Site,Night,14,1,14,56623,679476,166391,4,3,3,8,No,15,47,116,5,3,5,43.2,Medium,0.8088,Yes
HOSP10959,CityCare Hospital,Outpatient,L1,Lab Technician,Mangaluru,Male,31,MD/MS,Full-Time,On-Site,Day,3,6,23,81303,975636,120334,1,3,5,65,Yes,0,83,376,2,3,2,22.4,Medium,0.8983,Yes
HOSP10960,Apollo Hospital,Emergency,L2,Lab Technician,Hubballi,Female,58,Bachelor's,Full-Time,On-Site,Rotational,2,0,28,64062,768744,157615,3,5,3,56,Yes,10,85,313,3,1,4,24.1,Medium,0.9215,Yes
HOSP10961,AIIMS Mangaluru,Laboratory,L1,Hospital Administrator,Mysuru,Female,26,MD/MS,Full-Time,Hybrid,Rotational,13,3,20,74690,896280,118576,4,5,2,38,Yes,14,69,20,2,1,2,6.3,High,0.8335,Yes
HOSP10962,District General Hospital,General Medicine,L1,IT Support Engineer,Kochi,Female,31,Bachelor's,Full-Time,On-Site,Night,7,8,19,116980,1403760,234192,1,1,3,6,No,3,6,314,1,1,3,6.6,Low,0.4953,Yes
HOSP10963,Apollo Hospital,General Medicine,L1,Lab Technician,Mysuru,Female,34,PhD,Part-Time,On-Site,Day,12,3,22,172706,2072472,117419,2,3,1,68,Yes,15,13,46,7,2,4,34.9,High,0.9852,Yes
HOSP10964,Fortis Hospital,Cardiology,L2,Staff Nurse,Chennai,Female,22,Master's,Full-Time,On-Site,Rotational,18,2,16,153162,1837944,161545,3,4,5,7,No,2,10,55,6,2,1,38.6,Medium,0.5414,Yes
HOSP10965,District General Hospital,Physiotherapy,L4,Physiotherapist,Hubballi,Male,60,Bachelor's,Full-Time,On-Site,Day,4,9,5,63266,759192,7699,5,2,5,17,No,5,11,179,10,3,5,35.4,Medium,0.6972,No
HOSP10966,District General Hospital,Laboratory,L2,Data Analyst,Mangaluru,Male,23,PhD,Full-Time,Hybrid,Day,12,9,14,179080,2148960,68165,1,2,2,48,Yes,4,109,50,7,1,2,37.6,Medium,0.9472,Yes
HOSP10967,Manipal Hospital,Physiotherapy,L2,Hospital Administrator,Hubballi,Male,55,MBBS,Full-Time,On-Site,Rotational,19,1,7,105643,1267716,171527,5,1,5,15,No,6,4,146,5,2,1,12.8,High,0.5654,No
HOSP10968,AIIMS Mangaluru,Pharmacy,L3,Staff Nurse,Kochi,Female,53,MD/MS,Full-Time,On-Site,Day,0,2,6,76704,920448,75692,3,1,2,20,Yes,12,4,281,10,0,5,21.2,Medium,0.8025,Yes
HOSP10969,AIIMS Mangaluru,Pharmacy,L1,Consultant Doctor,Bengaluru,Female,44,Diploma,Full-Time,On-Site,Day,15,0,1,135374,1624488,17441,1,3,4,9,No,0,19,364,6,0,1,20.9,High,0.4966,No
HOSP10970,Mangalore Medical Centre,Surgery,L4,Billing Executive,Chennai,Female,39,Diploma,Full-Time,On-Site,Day,1,9,29,26382,316584,30716,1,4,1,3,No,12,53,229,0,1,4,44.8,Low,0.8472,Yes
HOSP10971,Mangalore Medical Centre,Outpatient,L3,Medical Officer,Mangaluru,Female,38,MD/MS,Full-Time,On-Site,Day,6,7,12,107609,1291308,62175,3,4,3,43,Yes,4,54,169,9,2,2,42.7,Medium,0.9029,Yes
HOSP10972,Mangalore Medical Centre,Pediatrics,L2,Receptionist,Udupi,Male,44,Master's,Full-Time,On-Site,Day,5,0,29,64698,776376,6834,2,5,3,7,No,13,57,50,4,0,3,27.1,Medium,0.7656,No
HOSP10973,Mangalore Medical Centre,ICU,L3,Medical Officer,Chennai,Male,55,Bachelor's,Contract,On-Site,Rotational,4,2,22,19110,229320,18179,1,1,3,54,Yes,1,78,119,3,3,1,6.6,Medium,0.8607,Yes
HOSP10974,Fortis Hospital,Nursing,L1,Lab Technician,Mysuru,Female,21,Master's,Full-Time,On-Site,Day,3,2,28,133266,1599192,26219,3,2,4,18,No,1,89,348,9,0,2,12.0,Medium,0.475,No
HOSP10975,Fortis Hospital,Pharmacy,L3,Consultant Doctor,Hubballi,Female,56,Diploma,Part-Time,Hybrid,Day,1,1,5,149458,1793496,103153,4,2,1,63,Yes,10,96,321,2,3,4,16.7,Medium,0.9321,Yes
HOSP10976,District General Hospital,Laboratory,L2,Resident Doctor,Mangaluru,Male,45,PhD,Part-Time,On-Site,Day,9,4,28,65801,789612,146854,5,3,5,39,Yes,14,120,372,1,0,1,39.4,Medium,0.9367,Yes
HOSP10977,CityCare Hospital,General Medicine,L4,Resident Doctor,Chennai,Female,54,MD/MS,Full-Time,On-Site,Rotational,4,9,4,132012,1584144,212435,1,2,5,50,Yes,10,29,238,8,0,4,8.1,Medium,0.9124,Yes
HOSP10978,Manipal Hospital,Nursing,L1,Data Analyst,Hubballi,Female,45,MD/MS,Full-Time,On-Site,Night,17,2,19,114085,1369020,74967,4,4,1,8,No,1,23,272,7,2,3,10.3,Medium,0.275,No
HOSP10979,Manipal Hospital,IT,L3,Lab Technician,Mangaluru,Female,36,Master's,Full-Time,On-Site,Night,9,2,0,49566,594792,102454,1,4,1,29,Yes,8,86,190,9,0,3,16.0,Medium,0.7568,No
HOSP10980,Mangalore Medical Centre,Physiotherapy,L3,Ward Assistant,Kochi,Male,54,PhD,Full-Time,On-Site,Rotational,14,7,28,41798,501576,240665,2,1,3,55,Yes,9,72,276,1,0,5,41.7,Medium,0.9727,Yes
HOSP10981,District General Hospital,Pharmacy,L1,Staff Nurse,Chennai,Male,49,Master's,Full-Time,On-Site,Night,8,3,17,162637,1951644,9496,3,3,5,80,Yes,2,2,76,5,3,5,22.9,Low,0.9459,Yes
HOSP10982,Apollo Hospital,General Medicine,L2,Lab Technician,Kochi,Female,39,Bachelor's,Part-Time,On-Site,Night,10,3,14,41027,492324,219939,1,2,1,43,Yes,3,99,28,2,3,5,29.3,High,0.8677,No
HOSP10983,CityCare Hospital,Pharmacy,L3,Pharmacist,Chennai,Male,43,MBBS,Contract,On-Site,Day,20,2,22,23631,283572,170310,3,1,5,58,Yes,14,47,24,2,0,4,17.7,High,0.9627,Yes
HOSP10984,District General Hospital,ICU,L4,Radiology Technician,Kochi,Female,39,PhD,Full-Time,On-Site,Night,16,10,9,74878,898536,46025,1,5,1,14,No,4,70,354,4,1,5,8.9,Low,0.5079,No
HOSP10985,CityCare Hospital,IT,L2,Data Analyst,Hubballi,Female,45,MBBS,Full-Time,On-Site,Night,20,0,2,63206,758472,59886,2,5,2,67,Yes,13,21,133,6,0,2,10.4,Low,0.9758,Yes
HOSP10986,CityCare Hospital,Administration,L4,Medical Officer,Udupi,Male,36,Bachelor's,Full-Time,On-Site,Rotational,8,7,4,121473,1457676,154635,2,2,3,69,Yes,3,13,284,6,0,4,36.2,Low,0.9792,Yes
